	Eigenvector_centrality	Degree_centrality	Clustering_coefficient	Betweenness_centrality
Q96IZ5	0.001274548661062937	0.00041723166788359235	0.5	6.999311916265359e-06
Q9P0T4	0.0015785798007460399	0.0008344633357671847	0.14285714285714285	4.792611342413493e-05
Q9GZT6	0.003851510955666299	0.002503390007301554	0.0	0.00031652330947993135
Q7L190	0.003127929740933744	0.0007301554187962866	0.14285714285714285	4.707271103387712e-05
P10074	0.00026448852113326047	0.0003129237509126943	0.0	0.00020075152129435433
Q96L11	6.659105353336151e-06	0.00010430791697089809	0.0	0.0
Q8WYA6	0.0006695756082990661	0.0003129237509126943	0.0	1.3198905621760466e-05
Q07002,Q59G02	0.00039151739928319437	0.0003129237509126943	0.3333333333333333	4.109812864847751e-05
Q96MF2	0.0008364237994987278	0.00041723166788359235	0.0	2.906028635821268e-07
Q5JX81,Q9GZN8	4.709003418857365e-05	0.00020861583394179617	0.0	1.4926211649879145e-06
O75170	0.0007243012492548841	0.00010430791697089809	0.0	0.0
P53420	0.0007065163077216793	0.001251695003650777	0.07575757575757576	4.778789530334771e-05
Q9Y2P4	0.0027531526938611947	0.0006258475018253885	0.06666666666666667	8.991334489218638e-05
Q8NEG0	3.089233864107881e-05	0.00010430791697089809	0.0	0.0
A8K003,Q92871	2.344212827017894e-05	0.00010430791697089809	0.0	0.0
Q96EK5	0.0008888572406253889	0.001043079169708981	0.0	0.0008679265646066999
Q13228	0.0010007544110481165	0.0005215395848544905	0.0	5.690995330550426e-05
P49247	0.000585599263350413	0.0008344633357671847	0.0	1.3378668732895107e-05
O95989	0.00018560267856974002	0.0005215395848544905	0.0	2.842862530879269e-05
Q6IBB3,P56134,A6ND55	0.0008481336171884789	0.001356002920621675	0.0	0.0004526645388983991
P63162	0.004388597744002652	0.0005215395848544905	0.0	5.2941099783082953e-05
Q9BQ61	1.2795680545024614e-05	0.00010430791697089809	0.0	0.0
Q9BSF0	0.00035123512656755584	0.00010430791697089809	0.0	0.0
Q96S99	0.00019847423124214167	0.00020861583394179617	0.0	1.3640167080549533e-05
P48775	7.818455839251858e-30	0.00010430791697089809	0.0	0.0
O95671	1.2650527287449592e-29	0.0003129237509126943	0.0	0.0
Q96M61	0.003998087954870694	0.0005215395848544905	0.0	4.7583904379761606e-05
Q9H0Q3	0.006474482480282777	0.001043079169708981	0.0	0.0004159165646964303
Q8N7W2	0.00034892154190089626	0.0005215395848544905	0.0	2.6007906403800283e-05
Q7Z7J5	0.0017037181463271974	0.0018775425054761655	0.03333333333333333	0.00020292778980327057
Q14055	0.0006082371035677484	0.0005215395848544905	0.1	9.370085653614347e-05
Q7Z7F0	9.002843517675562e-05	0.00010430791697089809	0.0	0.0
Q96LR2	0.0008810179141173237	0.0009387712527380828	0.0	0.00019659887235397335
P49641,Q9P1E4	0.002327726491270901	0.0005215395848544905	0.3	8.74530016472547e-06
Q14050	0.00017889800241198124	0.00020861583394179617	1.0	0.0
Q53TS8,C9IZH7	0.0012642089934397874	0.0005215395848544905	0.0	5.2901869380456745e-05
Q9BXP5	0.0021070083193471647	0.0005215395848544905	0.3	1.9281832799112905e-05
Q8N6T7	0.0014089576599365123	0.0003129237509126943	0.3333333333333333	1.565026093481735e-05
Q9H9J2	0.0013858959587281807	0.0003129237509126943	0.3333333333333333	3.6202807486153948e-06
Q9UGL9	0.0036728764371739505	0.0009387712527380828	0.1388888888888889	8.643658490891583e-05
Q92609,B9A6K1,C9JP52	0.0008988135052988353	0.0003129237509126943	0.0	5.748504378279975e-05
Q9NWS9	0.0004803496758820647	0.001043079169708981	0.044444444444444446	0.0006289831987726879
P13994	0.0027759101428831705	0.0006258475018253885	0.26666666666666666	6.961611677960733e-05
Q9NX65	0.0002870402803985775	0.0006258475018253885	0.5	2.1148617292163784e-05
P24278	0.002162619590281402	0.0006258475018253885	0.06666666666666667	7.248580233490905e-05
Q63HM2,B6ZDM2	4.7503200532305987e-05	0.00010430791697089809	0.0	0.0
P23434	0.0015533441730367378	0.0003129237509126943	0.0	1.0621811535279826e-05
P45381,Q6FH48	2.207378449200364e-32	0.00020861583394179617	0.0	0.0
P14927	7.663018059051641e-05	0.00020861583394179617	0.0	5.829437426623053e-07
Q567S4,P20916,Q15489	0.004968708747266762	0.001356002920621675	0.0641025641025641	0.0005682923550437949
Q86V42	8.928105266630776e-05	0.0003129237509126943	0.0	3.345660124630559e-06
Q9P1U0,Q2L6J2	0.000526627508620734	0.0005215395848544905	0.1	2.0823162365165116e-05
O15482	0.0004219232640741077	0.00010430791697089809	0.0	0.0
O60832	0.0005006084486656772	0.0005215395848544905	0.0	2.7221651730266013e-05
O15481	1.018103050054396e-05	0.00010430791697089809	0.0	0.0
Q8IY81	0.0004043129640226324	0.00020861583394179617	0.0	0.00020017196334202393
Q6FHH8,P43365	0.0019207250150508684	0.00010430791697089809	0.0	0.0
Q9Y4P9	0.00011565985547061993	0.00020861583394179617	0.0	4.945399703754035e-06
Q8N5R6,B3KQ49	0.00423469234305152	0.002086158339417962	0.08947368421052632	0.0006507594213818369
Q9BTL3	0.0008014929498718729	0.00041723166788359235	0.16666666666666666	5.942140156365265e-06
Q92530	0.0021658225019727437	0.0016689266715343694	0.025	0.0003446954737636647
Q8WWB3	0.00010431002522084404	0.00041723166788359235	0.0	0.0004076786687658515
B2RBE9,Q9Y5P3	0.000676379631426693	0.0003129237509126943	0.0	2.1944387794987344e-05
Q9H1M0	0.00019588115192174256	0.00010430791697089809	0.0	0.0
Q16206,A8K197	0.00015490609878210542	0.00020861583394179617	0.0	2.211284454463152e-06
Q8TC92	0.0018265345176649852	0.0007301554187962866	0.0	0.00015211592131920355
Q5TCZ8,Q9NTM9	0.0006080773268461805	0.001043079169708981	0.0	0.00012731664170927425
Q96M91	0.0003448814928811304	0.00020861583394179617	0.0	4.930376937840953e-06
Q5T013	7.528546707765042e-05	0.00010430791697089809	0.0	0.0
Q8WW14	7.528546707765042e-05	0.00010430791697089809	0.0	0.0
Q9UNH6,Q5VT10	0.00018419981890512835	0.00020861583394179617	0.0	7.020977239526759e-06
Q96GY3	7.528546707765042e-05	0.00010430791697089809	0.0	0.0
Q9P218	7.528546707765042e-05	0.00010430791697089809	0.0	0.0
Q96IQ9,A8MY94	7.528546707765042e-05	0.00010430791697089809	0.0	0.0
O60224,A8MYD4	0.0009427442789209853	0.00010430791697089809	0.0	0.0
Q14088	0.00024671113994912373	0.0003129237509126943	0.3333333333333333	3.836001380433576e-06
Q9Y6M9	0.0011817509139139806	0.0007301554187962866	0.09523809523809523	0.00015741281699706877
O94818	0.0010814478417092992	0.0005215395848544905	0.0	0.00011019338932141183
P42330	0.0009866822692688947	0.0005215395848544905	0.0	0.000115187074598602
O14548,Q6FGA0	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q9BXY8	0.0007384876917067612	0.0005215395848544905	0.0	0.00019319077161476623
Q8NDB6	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q8N131	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q96DC9	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q96JH8	0.0025744377200291628	0.0009387712527380828	0.0	0.0003457094217620426
B8ZZ58	0.0005600998204207007	0.00020861583394179617	0.0	8.452825025238059e-05
Q9H788	0.0006419079774874842	0.00041723166788359235	0.0	2.42466530236406e-05
A8K8L2,Q9NXH9	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q96LM6	0.0003711977112668187	0.0003129237509126943	0.3333333333333333	1.7621434031860677e-05
Q9Y375	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q8IXB1	0.0003332394912028891	0.00020861583394179617	0.0	3.327268091960182e-05
P51888,Q6FG38	0.0006599145720984673	0.0006258475018253885	0.4666666666666667	4.154687309829813e-06
Q9BSJ1	0.0005005101454787364	0.0003129237509126943	0.0	8.209001625724629e-06
Q8IYD9	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q8N490	0.00011050756248280863	0.0003129237509126943	0.0	0.0003069769337776951
Q8N720,B4E3M4,Q68DU4	0.002793300921010465	0.0008344633357671847	0.0	0.0003483619294461629
Q8TDX5	0.00010891435182747794	0.00010430791697089809	0.0	0.0
O15335	5.3863571354152645e-05	0.00010430791697089809	0.0	0.0
Q9BQP7	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q9BQ70	0.0005129709153791399	0.00020861583394179617	0.0	1.5298243003668625e-05
Q9Y2X8	0.00047202978734292236	0.0005215395848544905	0.0	6.854943887362345e-05
Q68CQ4	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q9BW11	0.0004361790051564868	0.00020861583394179617	0.0	1.0049640015074083e-05
Q7Z614	0.00017690267890124067	0.00020861583394179617	0.0	3.49035781967736e-06
Q8NEG5,B3KXV6	0.00010891435182747794	0.00010430791697089809	0.0	0.0
Q9NRF8	3.7281414431152994e-05	0.0003129237509126943	0.0	0.0
Q969F0	0.0020833686558098057	0.0005215395848544905	0.0	8.234652648299015e-05
Q96JB6,Q5W0B3	0.00016129696630142295	0.00020861583394179617	0.0	2.791664072456105e-05
Q05DU1,Q9NVN8	0.0001403892369123758	0.00010430791697089809	0.0	0.0
Q5VWN6	0.00042057467727620913	0.00041723166788359235	1.0	0.0
P15622,B3KNS9,Q59HE9	0.0015798269093794477	0.0014603108375925732	0.07692307692307693	0.00020948920416380903
Q96GT9	6.032439986139751e-05	0.00010430791697089809	0.0	0.0
P84101	0.001473116607812395	0.0008344633357671847	0.07142857142857142	0.00018212109710009564
Q8NEK8	9.823570609113758e-05	0.00010430791697089809	0.0	0.0
A6NLR5	0.0028059284022690415	0.0014603108375925732	0.08791208791208792	0.0005229658040697247
Q9NYH9	0.0004220445224007253	0.0003129237509126943	0.0	8.839365345484617e-06
Q96PV6	0.000726307580643645	0.0003129237509126943	0.3333333333333333	1.9785739474444424e-05
Q8WWR8,B3KR54	0.0007457668567707348	0.0003129237509126943	0.3333333333333333	3.2657630066436345e-06
Q9BRK4	0.001982268577692656	0.001043079169708981	0.08888888888888889	0.00013685857714565563
Q9BUX1,Q0VIA0	9.823570609113758e-05	0.00010430791697089809	0.0	0.0
Q13011	0.0010777154157050346	0.0006258475018253885	0.06666666666666667	5.316435566223955e-05
Q02040,Q05DA9	0.0007474483403972274	0.0005215395848544905	0.0	4.7894076433870415e-05
Q96I25,Q5W009	0.00040405656355166185	0.00010430791697089809	0.0	0.0
Q9NV55,Q9ULA0	0.0006702411330239447	0.00041723166788359235	0.0	6.520121984304623e-05
Q9NVL1	0.00040405656355166185	0.00010430791697089809	0.0	0.0
Q9BSH4	0.00040405656355166185	0.00010430791697089809	0.0	0.0
P78381,Q8IV21	0.0006800298982985922	0.00020861583394179617	0.0	2.380896123164066e-06
Q96JE7	8.509542361409456e-05	0.00010430791697089809	0.0	0.0
Q14872	8.55922461923322e-05	0.00010430791697089809	0.0	0.0
P01909,Q8MH44,Q08AS3	0.0016028317488532675	0.0006258475018253885	0.0	9.331055388599363e-05
Q5JWM1,Q9NTW7,Q9NPA5	0.0016914304147727284	0.0006258475018253885	0.0	4.852460885585349e-05
Q96ED9	0.002178959235268184	0.0021904662563888596	0.04093567251461988	0.0003170654950644618
Q07352	0.0012843514187724872	0.00020861583394179617	0.0	6.446488175810084e-06
B7Z5U6,Q9NTG7	8.623444329200143e-05	0.00020861583394179617	0.0	1.944413743918841e-06
P49902,A8K6K2	0.0003002057490373367	0.0007301554187962866	0.0	0.00020779029816629603
Q86TA1	7.5576694008879654e-06	0.00010430791697089809	0.0	0.0
P55064	0.00018734871211106545	0.00010430791697089809	0.0	0.0
Q9Y512	9.071432526787202e-06	0.00010430791697089809	0.0	0.0
Q8N9N8	0.0019959639780767124	0.00010430791697089809	0.0	0.0
Q8NE01	0.0012147663732115018	0.00041723166788359235	0.0	1.4289786004000694e-05
Q96D72	0.0012808878021119516	0.0005215395848544905	0.0	1.2434524037415952e-05
P53672,Q4ZFX0	0.0002561448221581665	0.00041723166788359235	0.0	0.00036469040889043825
Q8IU80	0.0004483115971754854	0.0003129237509126943	0.3333333333333333	9.026133144459766e-07
Q8N612	0.0002871569538801905	0.0006258475018253885	0.06666666666666667	0.0002401137666375488
P49903	0.0017824747336796427	0.001043079169708981	0.14285714285714285	0.00019629942956089397
Q9HA65	0.001035783591878643	0.001356002920621675	0.01282051282051282	0.0012606523831388426
P32969,Q53Z07	0.00047900802090291086	0.0005215395848544905	0.0	0.00010415325508908135
Q9GZV4	5.899156081285073e-06	0.00010430791697089809	0.0	0.0
P25940	9.329698949117275e-05	0.00020861583394179617	0.0	6.594354483056776e-07
Q9NVZ3,B4DY19	0.0018002221820824606	0.00041723166788359235	0.0	4.970568956189829e-05
Q96C10	0.00018621483590217138	0.00010430791697089809	0.0	0.0
Q5VWP2	0.0009069783377315672	0.00041723166788359235	0.0	1.3126372560050606e-05
Q7Z5J4	0.0008490326482597279	0.00020861583394179617	0.0	2.0782967311533585e-05
Q8NF64	0.0008581130292988299	0.00020861583394179617	0.0	6.855207367677299e-06
P49901,Q5T7P5	0.0006797245666916476	0.00020861583394179617	1.0	0.0
Q96FC9,Q2NKM7	0.0003626720110040393	0.00020861583394179617	0.0	1.0411759658561881e-06
Q96ID5	0.0062216818566538335	0.0031292375091269424	0.0026455026455026454	0.0010362738967587353
Q9UM82,B4DID4,A8K0S9	0.0033616753191633504	0.00041723166788359235	0.0	2.2432220118287558e-05
Q5JVF3,A8K097	1.0663531483110505e-05	0.00010430791697089809	0.0	0.0
O43916	0.0005171968880856839	0.00010430791697089809	0.0	0.0
Q12788	0.0011917955722831062	0.0009387712527380828	0.027777777777777776	7.993513138454598e-05
O60269	0.003008988132036736	0.0008344633357671847	0.10714285714285714	0.00011832210619349982
Q15884,Q8WU02	0.0006532227510788344	0.00020861583394179617	0.0	4.4707069384251553e-07
Q8WVP5	0.00021060204382570844	0.00010430791697089809	0.0	0.0
Q96L94	0.00021060204382570844	0.00010430791697089809	0.0	0.0
P45974	0.0009694589033068356	0.0003129237509126943	0.0	8.126968931844577e-06
Q9H0R8	0.0014995322627519437	0.00041723166788359235	0.0	2.9712114758107493e-05
Q16718	0.0004799757866366275	0.0003129237509126943	0.0	1.7322772905594016e-05
Q8NFF5	0.0001028483166157672	0.00041723166788359235	0.0	9.06755111104832e-07
Q9BWG6	0.0003228374426579264	0.00020861583394179617	0.0	3.485888481301014e-06
Q9UBH0	0.0006554275669392767	0.00041723166788359235	0.0	5.2037417452524646e-05
Q9Y247	0.00036018238240918685	0.00020861583394179617	0.0	3.073075149207625e-06
O95201	0.0018930029236956956	0.0005215395848544905	0.2	0.00012876289647894572
Q9UKG1	0.0044971925299064795	0.001147387086679879	0.10909090909090909	0.0003314677172741478
O94993	0.0007666545097701495	0.0003129237509126943	0.0	0.0002264171215496501
Q9NRN7	0.000948844407876764	0.00020861583394179617	0.0	1.110323105249969e-05
Q96EK7	0.0007614956957656984	0.00010430791697089809	0.0	0.0
Q70EK8,Q9H9I0	0.0007614956957656984	0.00010430791697089809	0.0	0.0
Q9NVF7	0.0007614956957656984	0.00010430791697089809	0.0	0.0
Q9H0I2	0.0030429785327782473	0.001147387086679879	0.07272727272727272	0.0001455442365371922
Q9UQN3,B2RE76	0.001052727574564872	0.001043079169708981	0.0	0.00035115128452689875
Q9C0A6	0.0010739845888471768	0.0003129237509126943	0.0	9.30923790526805e-06
Q8N2X6	0.0011721890683744818	0.00020861583394179617	0.0	6.91317972439118e-06
Q9BT49	0.001833026352684641	0.0008344633357671847	0.0	0.00015784129952435186
Q8IVD8,O15015	0.0023730496340248907	0.00041723166788359235	0.0	6.24851449215039e-05
Q86TN4,A8MYC9	0.0007614956957656984	0.00010430791697089809	0.0	0.0
Q8NCR3	0.0009708688201519728	0.00010430791697089809	0.0	0.0
Q9H9L3	6.645955033698595e-07	0.00010430791697089809	0.0	0.0
O14978	0.0008849018495345381	0.0009387712527380828	0.027777777777777776	0.00025856720687224136
Q8N4T4	0.0005710511229912996	0.00020861583394179617	1.0	0.0
Q8WTU0	0.0004353550656687098	0.00020861583394179617	0.0	1.4140622154298325e-05
Q96BN8	0.00041620115849922904	0.00010430791697089809	0.0	0.0
Q8TC57	0.00016960507085299909	0.00010430791697089809	0.0	0.0
O15535	1.209611139416136e-05	0.00010430791697089809	0.0	0.0
O00506	0.0017372166958531722	0.0005215395848544905	0.0	7.380760516744072e-05
Q9BUL8	0.0001535929938011005	0.0003129237509126943	0.0	6.955008839534313e-06
O76083	3.808717930316929e-05	0.00041723166788359235	0.0	0.00020017196334202395
P12111,A8MT30,Q8N4Z1	0.00011599620934084742	0.00010430791697089809	0.0	0.0
Q8WVZ9	8.052270116315348e-05	0.00020861583394179617	0.0	1.5670931411819651e-06
Q9UNP9	0.00024606000260095064	0.0003129237509126943	0.0	9.124226976395513e-06
Q9C040	0.0002121120527074146	0.00020861583394179617	0.0	1.4617995991794213e-06
O95994,Q4JM46	0.0012249940427235728	0.0006258475018253885	0.0	8.39931859648455e-05
P25067	2.5388219635695053e-05	0.00010430791697089809	0.0	0.0
Q6UY14,Q9UFG7	0.0017790899109283674	0.001251695003650777	0.13636363636363635	0.00011326003789126236
Q8NHQ1	0.0032537156841585344	0.0016689266715343694	0.09166666666666666	0.00022149917173673256
O76038	0.00010560545861012082	0.00010430791697089809	0.0	0.0
P12107,Q59HB5	0.0002610620885771165	0.00010430791697089809	0.0	0.0
Q9UIF8	0.0002177586972403254	0.00010430791697089809	0.0	0.0
Q05707	0.0005689836133668858	0.00020861583394179617	0.0	8.098029939065917e-07
Q8WVB3	0.0006395606462422345	0.0009387712527380828	0.027777777777777776	0.00036859601820399805
O15182	0.0011898436617517345	0.0003129237509126943	0.0	7.341297722847778e-06
Q99447	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
B4DLU9,Q8N371	2.207378449200364e-32	0.00010430791697089809	0.0	0.0
O00233	0.000676751527717564	0.00020861583394179617	0.0	5.17635386450922e-06
Q9UQ90	0.0015545656003769959	0.0006258475018253885	0.06666666666666667	0.00014410426338471992
O43189	0.0003795356840772328	0.0003129237509126943	0.0	9.465588633086741e-06
O43379	0.0022109482373439703	0.0006258475018253885	0.0	4.427402092464558e-05
Q9C0F1,B3KT53	0.000882604361710611	0.0006258475018253885	0.0	3.486005457151954e-05
Q9H5Z6	0.001221320495866252	0.0005215395848544905	0.0	3.112002662680561e-05
Q8NEC5	0.0011443771399627966	0.0007301554187962866	0.14285714285714285	3.2003442987496307e-05
Q96I34	0.0007363616166472979	0.0014603108375925732	0.0	0.0005117120916758245
O43638	0.0001548499644920705	0.00010430791697089809	0.0	0.0
Q8N6K7	7.11019278759692e-05	0.00010430791697089809	0.0	0.0
Q9UM19	0.0002897229992428255	0.00020861583394179617	0.0	1.247820061082657e-06
Q5STG3,Q9HCM9	0.0004545866172692302	0.001043079169708981	0.0	0.0002683537859690955
Q9BV68,Q9NPN4	0.0005495964743079073	0.0005215395848544905	0.0	2.791256684523224e-05
Q96HT8	7.044253963867623e-05	0.00020861583394179617	0.0	9.81410577626038e-07
Q96AQ6	0.0008135107849211834	0.0005215395848544905	0.0	0.00014430867675915338
P55039	2.0315358334612016e-06	0.00010430791697089809	0.0	0.0
Q9H446,A8MT24	8.068803544290746e-05	0.0003129237509126943	0.0	0.00020724741040264996
Q9BUV0	5.480590277404605e-05	0.00010430791697089809	0.0	0.0
Q6UN15,B4DIR3	4.076451045473492e-06	0.00010430791697089809	0.0	0.0
Q9UHL3	1.217425768361341e-05	0.00010430791697089809	0.0	0.0
B3KUH0,Q8WUX9	0.0003038951761265684	0.00010430791697089809	0.0	0.0
Q14112	0.0007281940273248126	0.0005215395848544905	0.1	3.616822259407813e-05
P17152	0.000131395692226777	0.0003129237509126943	0.3333333333333333	2.6645949961380964e-06
O95154	1.1569582871798385e-06	0.0003129237509126943	0.0	0.0
Q8TCT8	6.226630861075211e-05	0.00010430791697089809	0.0	0.0
O60844	0.0006507440776248354	0.0003129237509126943	0.3333333333333333	5.603507066176009e-06
O95199	0.00016474231460317882	0.0003129237509126943	0.0	0.0
Q5VZP2,Q9XRX5	0.0003598304642270642	0.00010430791697089809	0.0	0.0
Q8N4P3	0.0003598304642270642	0.00010430791697089809	0.0	0.0
Q96D03	5.901319123224566e-05	0.00010430791697089809	0.0	0.0
P56597	2.627795954916416e-06	0.00020861583394179617	0.0	0.00020017196334202393
Q96IM9	6.616248024206779e-08	0.00010430791697089809	0.0	0.0
Q9BYC9	0.0017256907840270126	0.0007301554187962866	0.0	4.7500321822031104e-05
Q6FHC9,O76061	0.001660080521326491	0.001147387086679879	0.0	0.0006956105196670193
P62857,B2R4R9	0.00048240268848484026	0.00020861583394179617	0.0	2.848359040460296e-05
P62854	0.0003201675453919456	0.00020861583394179617	0.0	0.00020017196334202393
Q969E8	8.060041592838923e-06	0.00010430791697089809	0.0	0.0
O43708,A6NED0,A6NNB8	2.477283764862249e-28	0.0003129237509126943	0.0	0.0
Q53FA7	0.0010097985754692817	0.00041723166788359235	0.0	9.068773139694408e-06
P52737	0.00018734871211106545	0.00010430791697089809	0.0	0.0
O00204	0.000175839640033236	0.00020861583394179617	0.0	0.00020017196334202393
Q8N1B6,Q96Q35	4.427937396066328e-06	0.00010430791697089809	0.0	0.0
Q8WV44,Q658W3	9.368084756796937e-05	0.00041723166788359235	0.0	9.801257907277744e-05
P22894	8.035914334711739e-05	0.0006258475018253885	0.0	2.3303722484039938e-05
Q9UJX2	0.0006568504943123396	0.0005215395848544905	0.1	1.6678550988231777e-05
Q9UK33	0.0001859561019426769	0.00020861583394179617	0.0	7.143034548077518e-07
Q8NEU8	0.0006181643530969773	0.0005215395848544905	0.4	7.84314517497125e-06
Q13145	1.929962208894814e-05	0.00010430791697089809	0.0	0.0
Q9BWN1	0.00013663090188655052	0.00010430791697089809	0.0	0.0
B3KRN9,P07911	5.470142518386849e-05	0.00020861583394179617	0.0	6.3982918231212315e-06
P07902	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q9NZF1	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q53HV7	0.0002622833594393408	0.00020861583394179617	1.0	0.0
Q6BCY4	0.0003556968549676957	0.00020861583394179617	0.0	6.2891106724838636e-06
Q9NRQ2,Q6ZR73	0.0009870119001742818	0.00041723166788359235	0.3333333333333333	1.5188929568756763e-05
O95486	0.00010743339494727031	0.00010430791697089809	0.0	0.0
O95865	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q9NTN9	0.0008334738346598888	0.00020861583394179617	0.0	3.7334799578045e-05
Q8WXK3	0.0011060402243243757	0.0005215395848544905	0.0	8.164003320070401e-05
Q969Q4	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q5TA45,B3KPR3	0.0007879624986475661	0.00041723166788359235	0.0	0.00021802952703130074
Q8IVS8	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q9BSH5	0.00010743339494727031	0.00010430791697089809	0.0	0.0
A8K5C2	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q9BYR7	0.0002944767754513913	0.00020861583394179617	0.0	5.091828232031338e-06
P01584	0.0016082835175034633	0.001147387086679879	0.08333333333333333	0.0001311822806597918
Q9H0W9	0.00010743339494727031	0.00010430791697089809	0.0	0.0
Q7L4P6	0.0014802362335628635	0.0006258475018253885	0.0	4.430899901276514e-05
O15156	0.00047966549856220123	0.00010430791697089809	0.0	0.0
P46952	4.090217062059564e-05	0.00010430791697089809	0.0	0.0
Q9Y4C2	0.0005005358500929633	0.0003129237509126943	0.0	7.99055488709603e-06
Q9BUY5	0.0013671835669110705	0.0008344633357671847	0.03571428571428571	8.428981162332976e-05
Q05D60	0.00026982057987240377	0.00020861583394179617	0.0	0.00028960283886250547
A8K5S8,B4DG32,Q8N5H7	0.012335947166609143	0.0009387712527380828	0.2222222222222222	4.729004187572311e-05
Q9C005	0.00015177409890213773	0.0006258475018253885	0.0	4.35808010446066e-05
Q9BW62,B3KUK7	0.0001615432136699985	0.00010430791697089809	0.0	0.0
Q9UNI6	0.0007725002458771857	0.00041723166788359235	0.0	0.00022705729811560907
O75344,B4DXT7	0.002279187232348705	0.00041723166788359235	0.0	2.8079613415756453e-05
Q53Y03,O43402,C9JB21	1.4297442299396519e-30	0.00010430791697089809	0.0	0.0
Q15006	2.021963680705333e-30	0.00020861583394179617	0.0	2.1762553092196556e-08
Q8NI60	0.00012771891604779795	0.00010430791697089809	0.0	0.0
Q9NRS6	0.00014153185503046068	0.00020861583394179617	0.0	6.25248937363403e-06
Q96C03	0.0007707208719347443	0.00041723166788359235	0.16666666666666666	4.625928399298674e-05
P57060	0.00046349040392276865	0.00020861583394179617	0.0	6.891413097461909e-06
Q9NXP7	6.972006688725384e-05	0.00010430791697089809	0.0	0.0
Q9H6L4	9.868226901039775e-05	0.00020861583394179617	0.0	1.9000309205446377e-06
Q9BWD3	0.0001946055937585343	0.00020861583394179617	0.0	8.390534076626541e-06
Q9H0L4	0.0005884777690140832	0.00020861583394179617	1.0	0.0
P53816	0.0008813369660645061	0.0003129237509126943	0.3333333333333333	2.9038561997376078e-05
Q96DC7	0.0001372923004208605	0.00010430791697089809	0.0	0.0
Q9P2K6,B2RNT7	0.0010265049406655673	0.0006258475018253885	0.06666666666666667	0.0001249045525909514
Q8TAU3	0.000977455554211654	0.0007301554187962866	0.0	3.700445090955789e-05
Q9Y4P1,B3KVU2	9.371923165563296e-05	0.0003129237509126943	0.0	3.992351733821897e-06
Q6FGD0,O96015	0.00013308606154440673	0.00020861583394179617	0.0	5.990038470846504e-07
Q9BXC9	0.0002683471198780925	0.00010430791697089809	0.0	0.0
Q64LD2	0.0002683471198780925	0.00010430791697089809	0.0	0.0
Q8TBK6	0.0056057434376175766	0.0008344633357671847	0.07142857142857142	0.00014566787498667482
Q9UKF7	4.084160473496749e-05	0.00010430791697089809	0.0	0.0
Q96G05,Q9NVF9	0.00011163620210456355	0.00010430791697089809	0.0	0.0
Q6PEW1	0.00011207684138566286	0.00010430791697089809	0.0	0.0
Q969V5	0.00011207684138566286	0.00010430791697089809	0.0	0.0
Q6ZMV9	0.00011207684138566286	0.00010430791697089809	0.0	0.0
Q4U2R8,B3KP57	0.00011207684138566286	0.00010430791697089809	0.0	0.0
Q96ES6	0.00029942555349672835	0.00020861583394179617	0.0	2.7731545642750705e-05
Q15050	0.00011207684138566286	0.00010430791697089809	0.0	0.0
Q9NZZ3	0.0008749393731187732	0.001356002920621675	0.03636363636363636	0.0009264975567576502
Q96S15	0.00011207684138566286	0.00010430791697089809	0.0	0.0
Q8N140	0.003127402583111922	0.00020861583394179617	0.0	1.92011939300158e-05
Q8N5I3,Q0P6D0	0.00027559768759524185	0.0006258475018253885	0.0	1.0860685084277437e-05
Q9Y4E5,Q96JY2	0.002845034926058898	0.0007301554187962866	0.14285714285714285	7.185130652831433e-05
Q8WVF5	0.00015151946369868172	0.0003129237509126943	0.0	0.0
Q5T681	0.0010147781676575751	0.00041723166788359235	0.16666666666666666	2.8927546713636628e-05
Q9UBL6	0.00022337702142222893	0.00010430791697089809	0.0	0.0
Q96D15	0.00018566060773434124	0.0005215395848544905	0.0	4.1648666045832967e-05
O60516	0.00017922569982576847	0.00020861583394179617	0.0	1.2881438817323972e-06
Q9Y577,B4DVJ2	1.1445000304513569e-05	0.00010430791697089809	0.0	0.0
Q96G97,Q53EN3	3.9344807120798136e-29	0.0003129237509126943	0.0	6.528765927658966e-08
Q9NZ43	2.2715734982405856e-29	0.00010430791697089809	0.0	0.0
Q9BZL3,Q3MIG3,Q6ZUV4	2.2715734982405856e-29	0.00010430791697089809	0.0	0.0
Q96HH6	2.2715734982405856e-29	0.00010430791697089809	0.0	0.0
Q9GZR7	0.0070036728507982815	0.00271200584124335	0.0	0.002206291257717664
